51070021;Deutsche Bank;DEUTDEFF510;63
51070024;Deutsche Bank Privat und Geschäftskunden;DEUTDEDB510;63
51080060;Commerzbank vormals Dresdner Bank;DRESDEFF510;76
51080085;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 1;DRESDEFFJ16;09
51080086;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK2;DRESDEFFJ17;09
51089410;Commerzbank vormals Dresdner Bank ITGK;DRESDEFFI20;09
51090000;Wiesbadener Volksbank;WIBADE5WXXX;06
51090636;apoBank;DAAEDED1036;A4
51091400;Volksbank Eltville -alt-;GENODE51ELV;06
51091500;Rheingauer Volksbank;GENODE51RGG;06
51091700;vr bank Untertaunus;VRBUDE51XXX;06
51091711;Bank f Orden u Mission Zndl vr bk Untertaunus;VRBUDE51XXX;06
51140029;Commerzbank;COBADEFFXXX;13
51150018;Kreissparkasse Limburg;HELADEF1LIM;00
51151919;Kreissparkasse Weilburg;HELADEF1WEI;00
51161606;Volksbank Langendernbach;GENODE51LDD;32
51170010;Deutsche Bank;DEUTDEFF511;63
51170024;Deutsche Bank Privat und Geschäftskunden;DEUTDEDB511;63
51180041;Commerzbank vormals Dresdner Bank;DRESDEFF511;76
51190000;Vereinigte Volksbank Limburg;GENODE51LIM;06
51191200;Volksbank Goldner Grund;GENODE51CAM;06
51191800;Volksbank Schupbach;GENODE51SBH;06
51192200;Volks- und Raiffeisenbank Weilmünster -alt-;GENODE51WEM;32
51210600;BNP Paribas Niederlassung Deutschland;BNPADEFFXXX;09
51210699;BNP Paribas Niederlassung Deutschland;BNPADEFFXXX;09
51210700;NIBC Bank Zndl Frankfurt am Main;NZFMDEF1XXX;06
51210800;Societe Generale;SOGEDEFFXXX;09
51210801;SOCIETE GENERALE;SOGEDEFF1XX;09
51211000;NATIXIS Pfandbriefbank;NATXDEFPXXX;09
51220200;SEB Merchant Banking;ESSEDEFFXXX;09
51220211;SEB Frankfurt SAP;ESSEDE5F512;09
51220400;Bank Saderat Iran;           ;09
51220700;ZIRAAT BANK International;TCZBDEFFXXX;09
51220800;Banco do Brasil;BRASDEFFXXX;09
51220900;Morgan Stanley Bank;MSFFDEFPXXX;09
51220910;Morgan Stanley Bank;MSFFDEFXCND;50
51230400;RBS ( Deutschland ) Frankfurt am Main;ABNADE55FRA;10
51230500;Standard Chartered Bank Germany Branch, Frankfurt;SCBLDEFXXXX;09
51230502;ETC Standard Chartered Bank Germany Branch;SCBLDEF1ETC;09
51230555;Ikano Bank;PLFGDE5AIKB;09
51230600;Europe ARAB Bank;ARABDEFFXXX;09
51230800;Wirecard Bank;WIREDEMMXXX;09
51230801;Wirecard Bank;           ;09
51230802;Wirecard Bank;           ;09
51230805;Wirecard Bank;           ;09
51250000;Taunus-Sparkasse;HELADEF1TSK;06
51300000;Bundesbank eh Gießen;MARKDEF1513;09
51310111;SEB;ESSEDE5F513;13
51340013;Commerzbank;COBADEFFXXX;13
51343224;Commerzbank;COBADEFFXXX;13
51350025;Sparkasse Gießen;SKGIDE5FXXX;10
51351526;Sparkasse Grünberg;HELADEF1GRU;00
51352227;Sparkasse Laubach-Hungen;HELADEF1LAU;00
51361021;Volksbank Heuchelheim;GENODE51HHE;32
51370008;Deutsche Bank;DEUTDEFF513;63
51370024;Deutsche Bank Privat und Geschäftskunden;DEUTDEDB513;63
51380040;Commerzbank vormals Dresdner Bank;DRESDEFF513;76
51380085;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 1;DRESDEFFJ18;09
51390000;Volksbank Mittelhessen;VBMHDE5FXXX;06
51410111;SEB;ESSEDE5F514;13
51410600;Merrill Lynch International Bank Limited Zndl Frankfurt;MELBDEF1XXX;09
51410700;Bank of China;BKCHDEFFXXX;09
51410800;OnVista Bank;BOURDEFFXXX;09
51420200;Misr Bank-Europe;MIBEDEFFXXX;11
51420300;Bank Julius Bär Europe;BAERDEF1XXX;17
51420600;Svenska Handelsbanken Deutschland;HANDDEFFXXX;09
51430300;Nordea Bank, Niederlassung Frankfurt;NDEADEFFXXX;09
51430321;Nordea Bank Finland;NDEADEFF321;09
51430400;Goldman Sachs;GOLDDEFFXXX;09
51540037;Commerzbank;COBADEFFXXX;13
51550035;Sparkasse Wetzlar;HELADEF1WET;00
51560231;Volksbank Wetzlar-Weilburg -alt-;GENODE51WZ1;32
51570008;Deutsche Bank;DEUTDEFF515;63
51570024;Deutsche Bank Privat und Geschäftskunden;DEUTDEDB515;63
51580044;Commerzbank vormals Dresdner Bank;DRESDEFF515;76
51591300;Volksbank Brandoberndorf;GENODE51WBO;06
51640043;Commerzbank;COBADEFFXXX;13
51650045;Sparkasse Dillenburg;HELADEF1DIL;00
51690000;Volksbank Dill VB und Raiffbk;GENODE51DIL;06
51691500;Volksbank Herborn-Eschenburg;GENODE51HER;06
51752267;Sparkasse Battenberg;HELADEF1BAT;00
51762434;VR Bank Biedenkopf-Gladenbach;GENODE51BIK;06
51850079;Sparkasse Oberhessen;HELADEF1FRI;06
51861325;BVB Volksbank Ndl d Frankfurter Volksbank;GENODEF1BVB;06
51861403;Volksbank Butzbach;GENODE51BUT;32
51861616;Landbank Horlofftal;GENODE51REW;32
51861806;Volksbank Ober-Mörlen;GENODE51OBM;32
51961023;Volksbank Ulrichstein;GENODE51ULR;32
51961515;Spar- und Darlehnskasse Stockhausen;GENODE51HSH;32
51961801;Volksbank Feldatal;GENODE51FEL;32
51990000;Volksbank Lauterbach-Schlitz;GENODE51LB1;06
52010111;SEB;ESSEDE5F520;13
52040021;Commerzbank;COBADEFFXXX;13
52050000;Landeskreditkasse Kassel;HELADEFF520;00
52050353;Kasseler Sparkasse;HELADEF1KAS;05
52051373;Stadtsparkasse Borken (Hessen);HELADEF1BOR;00
52051555;Stadtsparkasse Felsberg;HELADEF1FEL;00
52051877;Stadtsparkasse Grebenstein;HELADEF1GRE;00
52052154;Kreissparkasse Schwalm-Eder;HELADEF1MEG;00
52053458;Stadtsparkasse Schwalmstadt;HELADEF1SWA;00
52060000;DZ BANK;GENODEFF520;09
52060208;Kurhessische Landbank;GENODEF1KS2;32
52060400;Evangelische Bank Gf;EKKBDE52XXX;32
52060410;Evangelische Bank;GENODEF1EK1;32
52061303;Raiffeisenbank Borken;GENODEF1BOR;32
52062200;VR-Bank Chattengau;GENODEF1GUB;32
52062601;VR-Bank Schwalm-Eder;GENODEF1HRV;32
52063369;VR-Bank Spangenberg-Morschen;GENODEF1SPB;32
52063550;Raiffeisenbank;GENODEF1WOH;32
52064156;Raiffeisenbank;GENODEF1BTA;32
52065220;Raiffeisenbank;GENODEF1CAL;32
52069013;Raiffeisenbank Burghaun;GENODEF1BHN;32
52069029;Spar-u. Kredit-Bank;GENODEF1GMD;32
52069065;Raiffeisenbank Langenschwarz;GENODEF1BUR;32
52069103;Raiffeisenbank Trendelburg -alt-;GENODEF1TBG;32
52069149;Raiffeisenbank Volkmarsen;GENODEF1VLM;32
52069519;Frankenberger Bank Raiffeisenbank;GENODEF1FBK;32
52070012;Deutsche Bank;DEUTDEFF520;63
52070024;Deutsche Bank Privat und Geschäftskunden;DEUTDEDB520;63
52071212;Deutsche Bank;DEUTDEFF521;63
52071224;Deutsche Bank Privat und Geschäftskunden;DEUTDEDB521;63
52080080;Commerzbank vormals Dresdner Bank;DRESDEFF520;76
52080085;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK1;DRESDEFFJ19;09
52090000;Kasseler Bank;GENODE51KS1;06
52090611;apoBank;DAAEDED1011;A4
52240006;Commerzbank;COBADEFFXXX;13
52250030;Sparkasse Werra-Meißner;HELADEF1ESW;00
52260385;VR-Bank Werra-Meißner;GENODEF1ESW;32
52270012;Deutsche Bank;DEUTDEFF522;63
52270024;Deutsche Bank Privat und Geschäftskunden;DEUTDEDB522;63
52350005;Sparkasse Waldeck-Frankenberg;HELADEF1KOR;00
52360059;Waldecker Bank;GENODEF1KBW;32
52410300;ReiseBank;RBAGDEF1XXX;09
52410310;ReiseBank Gf2;RBAGDEF1CMI;09
52410400;Korea Exchange Bank (Deutschland);KOEXDEFAXXX;19
52410900;Maple Bank;MPBKDEFFXXX;00
52411000;Cash Express Gesellschaft f Finanz-u Reisedienstleistungen;CAGBDEF1XXX;09
52411010;Cash Express Gesellschaft f.Finanz-u.Reisedienstleistungen;CAGBDEF1CMI;09
52420000;Credit Agricole CIB Deutschland;BSUIDEFFXXX;09
52420300;SHINHAN BANK EUROPE;SHBKDEFFXXX;09
52420600;Piraeus Bank Frankfurt Branch;ABGRDEFFXXX;30
52420700;SECB Swiss Euro Clearing Bank;SECGDEFFXXX;09
52430000;Credit Mutuel - BECM - Ndl Deutschland;CMCIDEF1XXX;00
53040012;Commerzbank;COBADEFFXXX;13
53050180;Sparkasse Fulda;HELADEF1FDS;01
53051396;Kreissparkasse Schlüchtern;HELADEF1SLU;01
53060180;VR Genossenschaftsbank Fulda;GENODE51FUL;32
53061230;VR-Bank NordRhön;GENODEF1HUE;32
53061313;VR Bank Schlüchtern-Birstein;GENODE51SLU;32
53062035;Raiffeisenbank;GENODEF1GLU;32
53062350;Raiffeisenbank Biebergrund-Petersberg;GENODEF1PBG;32
53064023;Raiffeisenbank;GENODEF1FLN;32
53070007;Deutsche Bank;DEUTDEFF530;63
53070024;Deutsche Bank Privat und Geschäftskunden;DEUTDEDB530;63
53080030;Commerzbank vormals Dresdner Bank;DRESDEFF530;76
53093200;VR Bank HessenLand;GENODE51ALS;32
53093255;AgrarBank;GENODE51AGR;32
53240048;Commerzbank;COBADEFFXXX;13
53250000;Sparkasse Bad Hersfeld-Rotenburg;HELADEF1HER;A6
53260145;Raiffeisenbank Asbach-Sorga;GENODEF1HFA;32
53261202;Bankverein Bebra;GENODEF1BEB;32
53261342;Raiffeisenbank Werratal-Landeck;GENODEF1RAW;32
53262073;Raiffeisenbank Haunetal;GENODEF1HNT;32
53262455;Raiffeisenbank Ronshausen-Marksuhl;GENODEF1ROH;32
53270012;Deutsche Bank;DEUTDEFF532;63
53270024;Deutsche Bank Privat und Geschäftskunden;DEUTDEDB518;63
53280081;Commerzbank vormals Dresdner Bank;DRESDEFF532;76
53290000;VR-Bank Bad Hersfeld-Rotenburg;GENODE51BHE;06
53340024;Commerzbank;COBADEFFXXX;13
53350000;Sparkasse Marburg-Biedenkopf;HELADEF1MAR;06
53361724;Raiffeisenbank;GENODEF1EBG;32
53370008;Deutsche Bank;DEUTDEFF533;63
53370024;Deutsche Bank Privat und Geschäftskunden;DEUTDEDB533;63
53380042;Commerzbank vormals Dresdner Bank;DRESDEFF533;76
53381843;Commerzbank vormals Dresdner Bank;DRESDEFF568;76
53390635;apoBank;DAAEDED1035;A4
54020090;UniCredit Bank - HypoVereinsbank;HYVEDEMM482;99
54030011;Service Credit Union Overseas Headquarters;SCRUDE51XXX;09
54040042;Commerzbank;COBADEFFXXX;13
54050110;Stadtsparkasse Kaiserslautern;MALADE51KLS;00
54050220;Kreissparkasse Kaiserslautern;MALADE51KLK;00
54051550;Kreissparkasse Kusel;MALADE51KUS;00
54051660;Stadtsparkasse Landstuhl -alt-;MALADE51LAS;B2
54051990;Sparkasse Donnersberg;MALADE51ROK;00
54061650;VR-Bank Westpfalz;GENODE61LAN;32
54062027;Raiffeisenbank Donnersberg -alt-;GENODE61ALB;32
54070024;Deutsche Bank Privat und Geschäftskunden;DEUTDEDB540;63
54070092;Deutsche Bank;DEUTDESM540;63
54080021;Commerzbank vormals Dresdner Bank;DRESDEFF540;76
54090000;Volksbank Kaiserslautern-Nordwestpfalz;GENODE61KL1;06
54091700;Volksbank Lauterecken;GENODE61LEK;06
54091800;VR Bank Nordwestpfalz -alt-;GENODE61OB1;06
54092400;Volksbank Glan-Münchweiler;GENODE61GLM;06
54210111;SEB;ESSEDE5F542;13
54220091;UniCredit Bank - HypoVereinsbank;HYVEDEMM485;99
54240032;Commerzbank;COBADEFFXXX;13
54250010;Sparkasse Südwestpfalz;MALADE51SWP;00
54261700;VR-Bank Südwestpfalz;GENODE61ROA;32
54270024;Deutsche Bank Privat und Geschäftskunden;DEUTDEDB542;63
54270096;Deutsche Bank;DEUTDESM542;63
54280023;Commerzbank vormals Dresdner Bank;DRESDEFF542;76
54290000;VR-Bank Pirmasens;GENODE61PS1;06
54291200;Raiffeisen- u Volksbank Dahn;GENODE61DAH;32
54500000;Bundesbank;MARKDEF1545;09
54510067;Postbank;PBNKDEFFXXX;24
54520194;UniCredit Bank - HypoVereinsbank;HYVEDEMM483;99
54540033;Commerzbank;COBADEFFXXX;13
54550010;Sparkasse Vorderpfalz;LUHSDE6AXXX;00
54550120;Kreissparkasse Rhein-Pfalz;MALADE51LUH;00
54561310;RV Bank Rhein-Haardt;GENODE61LBS;32
54570024;Deutsche Bank Privat und Geschäftskunden;DEUTDEDB545;63
54570094;Deutsche Bank;DEUTDESM545;63
54580020;Commerzbank vormals Dresdner Bank;DRESDEFF545;76
54620093;UniCredit Bank - HypoVereinsbank;HYVEDEMM620;99
54640035;Commerzbank;COBADEFFXXX;13
54651240;Sparkasse Rhein-Haardt;MALADE51DKH;00
54661800;Raiffeisenbank Freinsheim;GENODE61FSH;32
54663270;Raiffeisenbank Friedelsheim-Rödersheim;GENODE61FHR;32
54670024;Deutsche Bank Privat und Geschäftskunden;DEUTDEDB546;63
54670095;Deutsche Bank;DEUTDESM546;63
54680022;Commerzbank vormals Dresdner Bank;DRESDEFF546;76
54690623;apoBank;DAAEDED1023;A4
54691200;VR Bank Mittelhaardt;GENODE61DUW;06
54750010;Kreis- und Stadtsparkasse Speyer;MALADE51SPY;00
54761411;Raiffeisenbank Schifferstadt -alt-;GENODE61SFS;32
54790000;Volksbank Kur- und Rheinpfalz;GENODE61SPE;06
54850010;Sparkasse Südliche Weinstraße in Landau;SOLADES1SUW;00
54851440;Sparkasse Germersheim-Kandel;MALADE51KAD;00
54861190;Raiffeisenbank Oberhaardt-Gäu -alt-;GENODE61EDH;32
54862390;Raiffeisenbank;GENODE61HXH;32
54862500;VR Bank Südpfalz;GENODE61SUW;32
54891300;VR Bank Südliche Weinstraße;GENODE61BZA;06
55000000;Bundesbank;MARKDEF1550;09
55010111;SEB;ESSEDE5F550;13
55010400;Aareal Bank GF - BK01 -;AARBDE5WDOM;01
55010424;Aareal Bank;AARBDE5W550;09
55010625;Aareal Bank Clearing Wiesbaden;AARBDE5WCLE;09
55010800;Investitions- und Strukturbank RP;ISBRDE55XXX;09
55020000;BHF-BANK;BHFBDEFF550;60
55020100;Bausparkasse Mainz;BKMZDE51XXX;09
55020486;UniCredit Bank - HypoVereinsbank;HYVEDEMM486;99
55020500;Bank für Sozialwirtschaft;BFSWDE33MNZ;09
55020600;Westdeutsche Immobilien Bank;IMMODE5MXXX;08
55020700;Süd-West-Kreditbank Finanzierung;SUFGDE51XXX;16
55030500;GE Capital Bank;CPLADE55XXX;09
55030533;GE Capital Direkt;CPDIDE51XXX;06
55033300;Santander Consumer Bank;SCFBDE33XXX;09
55040022;Commerzbank;COBADEFFXXX;13
55040060;Commerzbank CC;COBADEFFXXX;09
55040061;Commerzbank CC;COBADEFFXXX;09
55050000;ZV Landesbank Baden-Württemberg;SOLADEST550;59
55050120;Sparkasse Mainz;MALADE51MNZ;00
55060321;VR-Bank Mainz -alt-;GENODE51MZ4;32
55060417;VR-Bank Mainz -alt-;GENODE51MZ2;32
55060611;Genobank Mainz;GENODE51MZ6;32
55060831;apoBank;DAAEDED1031;A4
55061303;Budenheimer Volksbank;GENODE51BUD;32
55061507;VR-Bank Mainz -alt-;GENODE51HDS;32
55061907;Volksbank Rhein-Selz -alt-;GENODE51NIS;32
55070024;Deutsche Bank Privat und Geschäftskunden;DEUTDEDBMAI;63
55070040;Deutsche Bank;DEUTDE5MXXX;63
55080044;Commerzbank, TF MZ 1;COBADEFFXXX;76
55080065;Commerzbank vormals Dresdner Bank;DRESDEFF550;76
55080085;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 1;DRESDEFFJ20;09
55080086;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 2;DRESDEFFJ21;09
55080088;Commerzbank, TF MZ 2;DRESDEFF555;76
55090500;Sparda-Bank Südwest;GENODEF1S01;90
55091200;Volksbank Alzey-Worms;GENODE61AZY;06
55150098;Clearingkonto LRP-SI;MALADE51EMZ;09
55160195;Pax-Bank;GENODED1PA4;06
55190000;Mainzer Volksbank;MVBMDE55XXX;00
55190028;Mainzer Volksbank -alt-;MVBMDE51028;00
55190050;Mainzer Volksbank -alt-;MVBMDE51050;00
55190064;Mainzer Volksbank -alt-;MVBMDE51064;00
55190065;Mainzer Volksbank -alt-;MVBMDE51065;00
55190068;Mainzer Volksbank -alt-;MVBMDE51068;00
55190088;Mainzer Volksbank -alt-;MVBMDE51088;00
55190094;Mainzer Volksbank -alt-;MVBMDE51094;00
55340041;Commerzbank;COBADEFFXXX;13
55350010;Sparkasse Worms-Alzey-Ried;MALADE51WOR;03
55361202;VR Bank;GENODE51AHM;32
55362071;Volksbank Bechtheim -alt-;GENODE51BEC;32
55390000;Volksbank Worms-Wonnegau -alt-;GENODE61WO1;06
56020086;UniCredit Bank - HypoVereinsbank;HYVEDEMM515;99
56050180;Sparkasse Rhein-Nahe;MALADE51KRE;00
56051790;Kreissparkasse Rhein-Hunsrück;MALADE51SIM;00
56061151;Raiffeisenbank Kastellaun;GENODED1KSL;38
56061472;Volksbank Hunsrück-Nahe;GENODED1KHK;38
56062227;Volksbank Rheinböllen;GENODED1RBO;40
56070024;Deutsche Bank Privat und Geschäftskunden;DEUTDEDB560;63
56070040;Deutsche Bank;DEUTDE5M560;63
56090000;Volksbank Rhein-Nahe-Hunsrück;GENODE51KRE;38
56240050;Commerzbank;COBADEFFXXX;13
56250030;Kreissparkasse Birkenfeld;BILADE55XXX;B2
56261735;Raiffeisenbank Nahe;GENODED1FIN;38
56270024;Deutsche Bank Privat und Geschäftskunden;DEUTDEDB562;63
56270044;Deutsche Bank;DEUTDE5M562;63
56290000;Volksbank-Raiffeisenbank Naheland -alt-;GENODE51IDO;06
57000000;Bundesbank;MARKDEF1570;09
57010111;SEB;ESSEDE5F570;13
57020086;UniCredit Bank - HypoVereinsbank;HYVEDEMM401;99
57020301;MKB Mittelrheinische Bank;MKBKDE51XXX;09
57020500;Oyak Anker Bank;OYAKDE5KXXX;D7
57020600;Debeka Bausparkasse;DEBKDE51XXX;09
57040044;Commerzbank;COBADEFFXXX;13
57050120;Sparkasse Koblenz;MALADE51KOB;00
57051001;Kreissparkasse Westerwald;MALADE51BMB;00
57051870;Kreissparkasse Cochem-Zell -alt-;MALADE51COC;00
57060000;WGZ Bank;GENODEDD570;44
57060612;apoBank;DAAEDED1012;A4
57062675;Raiffeisenbank;GENODE51NWA;38
57063478;Volksbank Vallendar-Niederwerth;GENODED1VAN;38
57064221;Volksbank Mülheim-Kärlich;GENODED1MKA;38
57069067;Raiffeisenbank Lutzerather Höhe -alt-;GENODED1LUH;38
57069081;Raiffeisenbank Moselkrampen;GENODED1MOK;38
57069144;Raiffeisenbank Eifeltor;GENODED1KAI;38
57069238;Raiffeisenbank Neustadt;GENODED1ASN;38
57069257;Raiffeisenbank Untermosel;GENODED1UMO;38
57069315;Raiffeisenbank Straßenhaus -alt-;GENODED1SRH;38
57069361;Raiffeisenbank Welling;GENODED1WLG;38
57069526;Raiffeisenbank Idarwald -alt-;GENODED1IDW;38
57069727;Raiffeisenbank Irrel;GENODED1IRR;38
57069806;VR-Bank Hunsrück-Mosel;GENODED1MBA;38
57070024;Deutsche Bank Privat und Geschäftskunden;DEUTDEDB570;63
57070045;Deutsche Bank;DEUTDE5M570;63
57080070;Commerzbank vormals Dresdner Bank;DRESDEFF570;76
57090000;Volksbank Koblenz Mittelrhein;GENODE51KOB;64
57090900;PSD Bank Koblenz;GENODEF1P12;91
57091000;Volksbank Montabaur-Höhr-Grenzhausen;GENODE51MON;06
57091100;Volksbank Höhr-Grenzhausen -alt-;GENODE51HGR;06
57092800;Volksbank Rhein-Lahn;GENODE51DIE;06
57263015;Raiffeisenbank Unterwesterwald;GENODE51ARZ;38
57351030;Kreissparkasse Altenkirchen;MALADE51AKI;00
57361476;Volksbank Gebhardshain;GENODED1GBS;38
57363243;Raiffeisenbank Niederfischbach -alt-;GENODED1NFB;38
57391200;Volksbank Daaden;GENODE51DAA;06
57391500;Volksbank Hamm, Sieg;GENODE51HAM;06
57391800;Westerwald Bank;GENODE51WW1;06
57450120;Sparkasse Neuwied;MALADE51NWD;00
57460117;Volks- und Raiffeisenbank Neuwied-Linz;GENODED1NWD;38
57461759;Raiffeisenbank Mittelrhein;GENODED1MRW;09
57470024;Deutsche Bank Privat und Geschäftskunden;DEUTDEDB574;63
57470047;Deutsche Bank;DEUTDE5M574;63
57650010;Kreissparkasse Mayen;MALADE51MYN;00
57661253;Raiffeisenbank;GENODED1KEH;38
57662263;VR Bank Rhein-Mosel;GENODED1MPO;38
57751310;Kreissparkasse Ahrweiler;MALADE51AHR;00
57761591;Volksbank RheinAhrEifel;GENODED1BNA;34
57762265;Raiffeisenbank Grafschaft-Wachtberg;GENODED1GRO;38
58510111;SEB;ESSEDE5F585;13
58520086;UniCredit Bank - HypoVereinsbank;HYVEDEMM437;99
58540035;Commerzbank;COBADEFFXXX;13
58550130;Sparkasse Trier;TRISDE55XXX;00
58560103;Volksbank Trier;GENODED1TVB;38
58560294;Pax-Bank;GENODED1PA3;06
58561250;Volksbank Hermeskeil -alt-;GENODED1HER;38
58561626;Volksbank Saarburg -alt-;GENODED1SRB;38
58561771;Raiffeisenbank Mehring-Leiwen;GENODED1MLW;38
58564788;Volksbank Hochwald-Saarburg;GENODED1HWM;38
58570024;Deutsche Bank Privat und Geschäftskunden;DEUTDEDB585;63
58570048;Deutsche Bank;DEUTDE5M585;63
58580074;Commerzbank vormals Dresdner Bank;DRESDEFF585;76
58590900;PSD Bank Trier Ndl der PSD Bank Köln;GENODEF1P21;91
58650030;Kreissparkasse Bitburg-Prüm;MALADE51BIT;00
58651240;Kreissparkasse Vulkaneifel;MALADE51DAU;00
58660101;Volksbank Bitburg;GENODED1BIT;38
58661901;Raiffeisenbank Westeifel;GENODED1WSC;38
58662653;Raiffeisenbank östl Südeifel;GENODED1OSE;38
58668818;Raiffeisenbank Neuerburg-Land -alt-;GENODED1NBL;38
58691500;Volksbank Eifel Mitte;GENODED1PRU;38
58751230;Sparkasse Mittelmosel-Eifel Mosel Hunsrück;MALADE51BKS;00
58760954;Vereinigte Volksbank Raiffeisenbank;GENODED1WTL;38
58761343;Raiffeisenbank Zeller Land;GENODED1BPU;38
58771224;Deutsche Bank Privat und Geschäftskunden;DEUTDEDB587;63
58771242;Deutsche Bank;DEUTDE5M587;63
59000000;Bundesbank;MARKDEF1590;09
59010011;ZVC Postbank Gf FK 11;PBNKDEFFXXX;09
59010012;ZVC Postbank Gf FK 12;PBNKDEFFXXX;09
59010013;ZVC Postbank Gf FK 13;PBNKDEFFXXX;09
59010014;ZVC Postbank Gf FK 14;PBNKDEFFXXX;09
59010015;ZVC Postbank Gf FK 15;PBNKDEFFXXX;09
59010016;ZVC Postbank Gf FK 16;PBNKDEFFXXX;09
59010017;ZVC Postbank Gf FK 17;PBNKDEFFXXX;09
59010018;ZVC Postbank Gf FK 18;PBNKDEFFXXX;09
59010019;ZVC Postbank Gf FK 19;PBNKDEFFXXX;09
59010020;ZVC Postbank GF FK 20;PBNKDEFFXXX;09
59010021;ZVC Postbank GF FK 21;PBNKDEFFXXX;09
59010022;ZVC Postbank GF FK 22;PBNKDEFFXXX;09
59010023;ZVC Postbank GF FK 23;PBNKDEFFXXX;09
59010024;ZVC Postbank GF FK 24;PBNKDEFFXXX;09
59010025;ZVC Postbank GF FK 25;PBNKDEFFXXX;09
59010026;ZVC Postbank GF FK 26;PBNKDEFFXXX;09
59010027;ZVC Postbank Gf FK 27;PBNKDEFFXXX;09
59010028;ZVC Postbank Gf FK 28;PBNKDEFFXXX;09
59010029;ZVC Postbank Gf FK 29;PBNKDEFFXXX;09
59010031;ZVC Postbank Gf FK 31;PBNKDEFFXXX;09
59010032;ZVC Postbank Gf FK 32;PBNKDEFFXXX;09
59010033;ZVC Postbank Gf FK 33;PBNKDEFFXXX;09
59010034;ZVC Postbank Gf FK 34;PBNKDEFFXXX;09
59010035;ZVC Postbank Gf FK 35;PBNKDEFFXXX;09
59010036;ZVC Postbank Gf FK 36;PBNKDEFFXXX;09
59010037;ZVC Postbank Gf FK 37;PBNKDEFFXXX;09
59010038;ZVC Postbank Gf FK 38;PBNKDEFFXXX;09
59010039;ZVC Postbank Gf FK 39;PBNKDEFFXXX;09
59010040;ZVC Postbank Gf FK 40;PBNKDEFFXXX;09
59010041;ZVC Postbank Gf FK 41;PBNKDEFFXXX;09
59010042;ZVC Postbank Gf FK 42;PBNKDEFFXXX;09
59010044;ZVC Postbank Gf FK 44;PBNKDEFFXXX;09
59010045;ZVC Postbank Gf FK 45;PBNKDEFFXXX;09
59010047;ZVC Postbank Gf FK 47;PBNKDEFFXXX;09
59010048;ZVC Postbank Gf FK 48;PBNKDEFFXXX;09
59010049;ZVC Postbank Gf FK 49;PBNKDEFFXXX;09
59010066;Postbank;PBNKDEFFXXX;24
59010111;SEB;ESSEDE5F590;13
59010400;Saarl Investitionskreditbank;SIKBDE55XXX;32
59020090;UniCredit Bank - HypoVereinsbank;HYVEDEMM432;99
59040000;Commerzbank;COBADEFFXXX;13
59050000;Landesbank Saar;SALADE55XXX;27
59050101;Sparkasse Saarbrücken;SAKSDE55XXX;00
59051090;Stadtsparkasse Völklingen;SALADE51VKS;21
59052020;SKG BANK;SALADE51SKG;D3
59070000;Deutsche Bank Saarbruecken;DEUTDE5M555;63
59070070;Deutsche Bank Privat und Geschäftskunden;DEUTDEDB595;63
59080090;Commerzbank vormals Dresdner Bank;DRESDEFF590;76
59090626;apoBank;DAAEDED1026;A4
59090900;PSD Bank RheinNeckarSaar;GENODEF1P19;91
59091500;Volksbank Sulzbachtal -alt-;GENODE51SUZ;06
59091800;Volksbank Quierschied -alt-;GENODE51QUI;06
59092000;Vereinigte Volksbank Dillingen Dudweiler Sulzbach/Saar;GENODE51SB2;06
59099530;Raiffeisenkasse Wiesbach -alt-;GENODE51EWI;09
59099550;Volksbank Nahe-Schaumberg;GENODE51NOH;06
59190000;Bank 1 Saar;SABADE5SXXX;06
59190200;Volksbank Westliche Saar plus;GENODE51SLS;06
59251020;Kreissparkasse St. Wendel;SALADE51WND;00
59252046;Sparkasse Neunkirchen;SALADE51NKS;C9
59291000;St. Wendeler Volksbank;GENODE51WEN;06
59291200;Volksbank Saarpfalz;GENODE51BEX;06
59292400;Eppelborner Volksbank -alt-;GENODE51EPP;06
59320087;UniCredit Bank - HypoVereinsbank;HYVEDEMM838;99
59350110;Kreissparkasse Saarlouis;KRSADE55XXX;00
59351040;Sparkasse Merzig-Wadern;MERZDE55XXX;00
59390100;Volksbank Saarlouis -alt-;GENODE51SLF;06
59391200;Volksbank Überherrn;GENODE51UBH;06
59392000;Volksbank Dillingen -alt-;GENODE51DSA;06
59392200;Volksbank Untere Saar;GENODE51LOS;06
59393000;levoBank;GENODE51LEB;06
59450010;Kreissparkasse Saarpfalz;SALADE51HOM;00
59491114;VR Bank Saarpfalz;GENODE51HOM;09
59491300;VR Bank Saarpfalz;GENODE51MBT;06
60000000;Bundesbank;MARKDEF1600;09
60010070;Postbank;PBNKDEFFXXX;24
60010111;SEB;ESSEDE5F600;13
60010424;Aareal Bank;AARBDE5W600;09
60010700;Landeskreditbank Baden-Württemberg Förderbank -alt-;LKBWDE6K600;09
60020030;Baden-Württembergische Bank;SOLADEST601;65
60020100;Schwäbische Bank;SCHWDESSXXX;09
60020290;UniCredit Bank - HypoVereinsbank;HYVEDEMM473;99
